title, author, rating, format, price, year
The Trilisk Ruins (Parker Interstellar Travels Book 1),Michael McCloskey,4.1 out of 5 stars, ,0.00,2014
God: The Most Unpleasant Character in All Fiction,Dan Barker,4.2 out of 5 stars, ,9.89,2016
Etched in Shadow Hill Cemetery,Jocelyn A Dorgan,4.7 out of 5 stars, ,0.00,2016
More Than One Truth,,4.7 out of 5 stars, ,2.99,2018
Addiction,Margaret McHeyzer,4.7 out of 5 stars, ,4.99,2018
Five Fathoms Beneath,J.R. Alcyone,5.0 out of 5 stars, ,0.00,2018
Adrift,Charlie Sheldon,4.7 out of 5 stars, ,0.00,2018
Destroy Series: Books 1-3,K.D. Carrillo,5.0 out of 5 stars, ,0.00,2016
Of Windmills and War (The War Trilogy - Book 1),Diane Moody,4.6 out of 5 stars, ,0.00,2013
Extensis Vitae,Gregory Mattix,4.1 out of 5 stars, ,0.00,2013
Forever Mate: A Science Fiction Alien Romance,Lisa Lace,4.5 out of 5 stars, ,0.00,2019
Drained (An Agent Hank Rawlings FBI Thriller Book 1),E.H. Reinhard,4.1 out of 5 stars, ,0.00,2015
Uncommon Ground- Pleasant Hearts Christian Suspense Series-Book 1,Joy Ohagwu,4.3 out of 5 stars, ,0.00,2016
Sweet Southern Sorrow,Tessa Teevan,4.2 out of 5 stars, ,2.99,2014
The Letter: A captivating story of forbidden love, secrets, and sacrifice.,Ruth Saberton,4.7 out of 5 stars, ,0.00,2017
The Haunting of Abram Mansion: A Riveting Haunted House Mystery,Alexandria Clarke,4.4 out of 5 stars, ,0.00,2019
HOOK SHOT: A HOOPS Novel,Kennedy Ryan,4.9 out of 5 stars, ,0.00,2019
Flights of Fancy (American Heiresses Book #1),Jen Turano,4.6 out of 5 stars, ,0.00,2019
Past Crimes: A Compendium of Historical Mysteries,Ashley Gardner,4.3 out of 5 stars, ,0.00,2017
Ordinary is Perfect,D. Jackson Leigh,4.3 out of 5 stars, ,9.99,2019
Rogue Hunt: A Science Fiction Alien Romance (Rogue Star Book 2),Elin Wyn,4.3 out of 5 stars, ,0.00,2019
The Calling Stone - Away,C.R. Griffin,4.8 out of 5 stars, ,0.00,2016
Anti Life,Allen Kuzara,3.8 out of 5 stars, ,0.00,2018
Slave Graves (River Sunday Romance Mysteries Book 1),Thomas Hollyday,4.1 out of 5 stars, ,0.00,2013
Etched in Shadow Hill Cemetery,Jocelyn A Dorgan,4.7 out of 5 stars, ,0.00,2016
More Than One Truth,,4.7 out of 5 stars, ,2.99,2018
Addiction,Margaret McHeyzer,4.7 out of 5 stars, ,4.99,2018
Five Fathoms Beneath,J.R. Alcyone,5.0 out of 5 stars, ,0.00,2018
Pumpkin Spice Sacrifice (MURDER IN THE MIX Book 3),Addison Moore,4.7 out of 5 stars, ,0.00,2018
Trying Times (The Valens Legacy Book 14),Jan Stryvant,4.9 out of 5 stars, ,0.00,2019
Marked By the Wolf #1: Werewolf Shifter Romance,Mac Flynn,3.7 out of 5 stars, ,0.00,2017
Her Texas Cowboy (New Horizon Ranch: Mule Hollow Book 1),Debra Clopton,4.4 out of 5 stars, ,0.00,2014
The Complete Intrepid Saga - A Hard Science Fiction Space Opera Epic (Aeon 14 Collection Book 1),M. D. Cooper,4.5 out of 5 stars, ,0.00,2016
Nonfiction Sight Word Readers Parent Pack Level A: Teaches 25 key Sight Words to Help Your Child Soar as a Reader!,Liza Charlesworth,4.7 out of 5 stars, ,17.97,2015
Those in Peril (The Phases of Mars Book 1),Chris Kennedy,4.6 out of 5 stars, ,0.00,2019
One Word Kill (Impossible Times Book 1),Mark Lawrence,4.2 out of 5 stars, ,4.99,2019
The Letter: A captivating story of forbidden love, secrets, and sacrifice.,Ruth Saberton,4.7 out of 5 stars, ,0.00,2017
The Haunting of Abram Mansion: A Riveting Haunted House Mystery,Alexandria Clarke,4.4 out of 5 stars, ,0.00,2019
Lies and F*ckery 2,King Benjamin,5.0 out of 5 stars, ,0.00,2019
Prepared (Sundown Series Book 1),Courtney Konstantin,4.6 out of 5 stars, ,0.00,2017
Contamination : Zombies are Human, Book One,Jamie Thornton,4.2 out of 5 stars, ,0.00,2015
The Boy: A Novel,Tami Hoag,4.5 out of 5 stars, ,14.99,2018
The Art of Fiction: Notes on Craft for Young Writers,John Gardner,4.2 out of 5 stars, ,13.11,1991
Tomorrow's First Light: Historical Christian Romance (Texas Promise Book 1),Naomi Rawlings,4.7 out of 5 stars, ,3.99,2019
THE WAY OF GRACE (A Miller's Creek Novel Book 3),Cathy Bryant,4.6 out of 5 stars, ,0.00,2012
The Fall (Love in O'Leary Book 1),May Archer,4.4 out of 5 stars, ,0.00,2018
Etched in Shadow Hill Cemetery,Jocelyn A Dorgan,4.7 out of 5 stars, ,0.00,2016
More Than One Truth,,4.7 out of 5 stars, ,2.99,2018
Addiction,Margaret McHeyzer,4.7 out of 5 stars, ,4.99,2018
Five Fathoms Beneath,J.R. Alcyone,5.0 out of 5 stars, ,0.00,2018
The Girl in the Letter: The most gripping, heartwrenching page-turner of the year,Emily Gunnis,4.3 out of 5 stars, ,1.99,2018
Becoming,Michelle Obama,4.9 out of 5 stars, ,14.99,2018
The Irish Cottage: Finding Elizabeth (The Irish Heart Series Book 1),Juliet Gauvin,4.3 out of 5 stars, ,0.00,2014
Baby Got Love For A Trap God,Ebony Diamonds,4.7 out of 5 stars, ,0.00,2018
Carnelian (The Chalcedony Chronicles Book 1),B. Kristin McMichael,4.4 out of 5 stars, ,0.00,2014
The Girls of Ennismore,Patricia Falvey,4.4 out of 5 stars, ,10.99,2017
Cobble Creek Small Town Romance: 3-Book Collection,Kimberly Krey,4.6 out of 5 stars, ,0.00,2019
Stupid Smart (Jaded Book 3),Jenn Hype,4.4 out of 5 stars, ,0.00,2019
The Letter: A captivating story of forbidden love, secrets, and sacrifice.,Ruth Saberton,4.7 out of 5 stars, ,0.00,2017
The Haunting of Abram Mansion: A Riveting Haunted House Mystery,Alexandria Clarke,4.4 out of 5 stars, ,0.00,2019
Mix 'N Match (No Match for Love Book 3),Lindzee Armstrong,4.7 out of 5 stars, ,0.00,2016
A Queen's Spy: A Medieval Military Historical Fiction Novel - Mercenary For Hire Book 1,Sam Burnell,4.3 out of 5 stars, ,0.00,2017
Married To A Dade County Bully 2,Monica Jeremie,4.7 out of 5 stars, ,0.00,2018
Mind Games (Kaely Quinn Profiler Book #1),Nancy Mehl,4.6 out of 5 stars, ,0.00,2018
Shadow of Persephone (The Story of Catherine Howard Book 1),G. Lawrence,5.0 out of 5 stars, ,0.00,2019
Caretaker (Book 1),Emrys Apollo,, ,0.00,2019
The Spirit of Science Fiction: A Novel,Roberto Bolaño,4.5 out of 5 stars, ,15.91,2019
Apocalypse Life,Ashley Robert,2.8 out of 5 stars, ,0.00,2019
Etched in Shadow Hill Cemetery,Jocelyn A Dorgan,4.7 out of 5 stars, ,0.00,2016
More Than One Truth,,4.7 out of 5 stars, ,2.99,2018
Addiction,Margaret McHeyzer,4.7 out of 5 stars, ,4.99,2018
Five Fathoms Beneath,J.R. Alcyone,5.0 out of 5 stars, ,0.00,2018
The Affair of the Hideous Vase: A Short Silly Cozy Mystery,B.T. Alive,4.5 out of 5 stars, ,0.00,2019
When Never Comes,Barbara Davis,4.5 out of 5 stars, ,0.00,2018
Genevieve Lost,Nicki Jae,5.0 out of 5 stars, ,0.00,2019
Daughters of War: A gripping historical novel of love and loss,Lizzie Page,4.5 out of 5 stars, ,2.99,2018
Dark Water (A Ryan Weller Thriller Book 1),Evan Graver,4.8 out of 5 stars, ,0.00,2018
The Defiant Governess of Rosenhill Manor: A Historical Regency Romance Novel,Hanna Hamilton,4.8 out of 5 stars, ,0.00,2019
Adrift: A Marine Sniper Thriller (Daniel Briggs Book 1),C. G. Cooper,4.5 out of 5 stars, ,0.00,2014
The Tour: A feel-good Irish springtime read. (The Tour Series Book 1),Jean Grainger,4.4 out of 5 stars, ,0.00,2013
The Letter: A captivating story of forbidden love, secrets, and sacrifice.,Ruth Saberton,4.7 out of 5 stars, ,0.00,2017
The Haunting of Abram Mansion: A Riveting Haunted House Mystery,Alexandria Clarke,4.4 out of 5 stars, ,0.00,2019
The Last Castle: The Epic Story of Love, Loss, and American Royalty in the Nation's Largest Home,Denise Kiernan,4.2 out of 5 stars, ,12.99,2017
Gone With The Minion (Madder Than Hell Book 1),Renee George,4.7 out of 5 stars, ,0.00,2018
Quantum Incident (Quantum Series Book 0),Douglas Phillips,4.3 out of 5 stars, ,0.00,2017
My Savage and His Side Chick 2: The Finale,B. Love,4.7 out of 5 stars, ,0.00,2019
Surviving the Fall Box Set: The Complete Surviving the Fall Series - Books 1-12,Mike Kraus,4.6 out of 5 stars, ,0.00,2019
Vampz Macabre: Malcolm Hex Book One,,5.0 out of 5 stars, ,0.00,2018
Before, There Was You,Kit Harlow,4.5 out of 5 stars, ,0.00,2019
Country Heaven (Dare River Book 1),Ava Miles,4.5 out of 5 stars, ,0.00,2014
Etched in Shadow Hill Cemetery,Jocelyn A Dorgan,4.7 out of 5 stars, ,0.00,2016
More Than One Truth,,4.7 out of 5 stars, ,2.99,2018
Addiction,Margaret McHeyzer,4.7 out of 5 stars, ,4.99,2018
Five Fathoms Beneath,J.R. Alcyone,5.0 out of 5 stars, ,0.00,2018
Country Heaven (Dare River Book 1),Ava Miles,4.5 out of 5 stars, ,0.00,2014
Legacy (Stellar Heritage Book 1),Bob Mauldin,4.4 out of 5 stars, ,0.00,2019
Days of Panic: A Post-Apocalyptic EMP Survival Thriller (EMP Survival Series Book 1),Jack Hunt,4.6 out of 5 stars, ,0.00,2018
The Days of Noah, The Complete Box Set: A Novel of the End Times in America,Mark Goodwin,4.7 out of 5 stars, ,0.00,2017
Star Crusader: Tides of War,Michael G. Thomas,3.5 out of 5 stars, ,0.00,2019
Jailmates (Maxim Colonies Book 1),Lesli Richardson,4.9 out of 5 stars, ,3.99,2019
An Amish Calling: An Anthology of Amish Romance,,, ,0.00,2019
Hopefield,Tim Ferguson,4.8 out of 5 stars, ,0.00,2015
The Letter: A captivating story of forbidden love, secrets, and sacrifice.,Ruth Saberton,4.7 out of 5 stars, ,0.00,2017
The Haunting of Abram Mansion: A Riveting Haunted House Mystery,Alexandria Clarke,4.4 out of 5 stars, ,0.00,2019
The Mage and the Magpie: Magemother Book 1 (A Kids Fantasy Adventure Book Series for Teens and Young Adults),Austin J. Bailey,4.5 out of 5 stars, ,0.00,2015
Land of Silence,Tessa Afshar,4.8 out of 5 stars, ,1.59,2016
Wartime for the District Nurses (The District Nurse, Book 2),Annie Groves,, ,10.99,2019
Run Away,Harlan Coben,4.5 out of 5 stars, ,14.99,2019
Reluctant Queen: Mary Rose Tudor, the Defiant Little Sister of Infamous English King, Henry VIII (The Tudor Dynasty Series Book 1),Geraldine Evans,3.7 out of 5 stars, ,4.99,2014
Of Knights and Dogfights: A WWII Novel,Ellie Midwood,4.6 out of 5 stars, ,3.99,2019
The Magnolia Inn,Carolyn Brown,4.3 out of 5 stars, ,0.00,2019
The Road Home,Beverly Lewis,4.6 out of 5 stars, ,0.00,2018
Etched in Shadow Hill Cemetery,Jocelyn A Dorgan,4.7 out of 5 stars, ,0.00,2016
More Than One Truth,,4.7 out of 5 stars, ,2.99,2018
Addiction,Margaret McHeyzer,4.7 out of 5 stars, ,4.99,2018
Five Fathoms Beneath,J.R. Alcyone,5.0 out of 5 stars, ,0.00,2018
180 Seconds,Jessica Park,4.6 out of 5 stars, ,0.00,2017
Love at First Bark (Free Short Story): A Novella for Dog Lovers (Love Unleashed Book 0),Dana Mentink,4.5 out of 5 stars, ,0.00,2017
American Science Fiction: Eight Classic Novels of the 1960s 2C BOX SET,,, ,75.00,2019
Billionaires in Disguise: Rae: The Wulf and Rae Series, A Romance Novel,Blair Babylon,4.5 out of 5 stars, ,0.00,2013
We Ain't Supposed To Love Like That,,5.0 out of 5 stars, ,0.00,2019
Flights of Fancy (American Heiresses Book #1),Jen Turano,4.6 out of 5 stars, ,0.00,2019
The Woman I Was Before: A gripping emotional page turner with a twist,Kerry Fisher,4.5 out of 5 stars, ,0.99,2019
If She Knew (A Kate Wise Mystery—Book 1),Blake Pierce,4.3 out of 5 stars, ,0.00,2018
The Letter: A captivating story of forbidden love, secrets, and sacrifice.,Ruth Saberton,4.7 out of 5 stars, ,0.00,2017
The Haunting of Abram Mansion: A Riveting Haunted House Mystery,Alexandria Clarke,4.4 out of 5 stars, ,0.00,2019
Rise of the Dragons (Kings and Sorcerers--Book 1),Morgan Rice,4.1 out of 5 stars, ,0.00,2014
The Psychology Workbook for Writers: Tools for Creating Realistic Characters and Conflict in Fiction,Darian Smith,4.2 out of 5 stars, ,9.95,2015
Marking Time (The Immortal Descendants, Book 1),April White,4.7 out of 5 stars, ,0.00,2012
Amish Mercy: Amish Romance (The Amish Bonnet Sisters Book 1),Samantha Price,4.8 out of 5 stars, ,0.00,2019
Inheriting Edith: A Novel,Zoe Fishman,4.3 out of 5 stars, ,0.00,2016
The Clone Problem,Kenneth Preston,5.0 out of 5 stars, ,0.00,2019
Wonderbook (Revised and Expanded): The Illustrated Guide to Creating Imaginative Fiction,Jeff VanderMeer,4.5 out of 5 stars, ,16.99,2018
In Farleigh Field: A Novel of World War II,Rhys Bowen,4.2 out of 5 stars, ,0.00,2017
Etched in Shadow Hill Cemetery,Jocelyn A Dorgan,4.7 out of 5 stars, ,0.00,2016
More Than One Truth,,4.7 out of 5 stars, ,2.99,2018
Addiction,Margaret McHeyzer,4.7 out of 5 stars, ,4.99,2018
Five Fathoms Beneath,J.R. Alcyone,5.0 out of 5 stars, ,0.00,2018
LOCKDOWN: A Post-Apocalyptic Thriller (Reckoning Book 2),Lee West,5.0 out of 5 stars, ,0.00,2019
Five Feet Apart,Rachael Lippincott,4.7 out of 5 stars, ,11.39,2018
Combat Ineffective (A Jock Miles-Moon Brothers Korean War Story Book 1),William Peter Grasso,4.4 out of 5 stars, ,0.00,2018
The Rescue (Ryan Decker Book 1),Steven Konkoly,4.5 out of 5 stars, ,0.00,2019
Princess of Estoria (Royal Brides Book 2),Delaney Diamond,4.8 out of 5 stars, ,0.00,2019
The Last Blackstone Dragon: A Blackstone Mountain Novella,Alicia Montgomery,4.5 out of 5 stars, ,0.00,2017
Alien Invader’s Prey: A Dark SciFi Romance,Calista Skye,4.0 out of 5 stars, ,0.00,2019
The Silent Patient,Alex Michaelides,4.3 out of 5 stars, ,13.99,2019
The Letter: A captivating story of forbidden love, secrets, and sacrifice.,Ruth Saberton,4.7 out of 5 stars, ,0.00,2017
The Haunting of Abram Mansion: A Riveting Haunted House Mystery,Alexandria Clarke,4.4 out of 5 stars, ,0.00,2019
The Man of Legends,Kenneth Johnson,4.3 out of 5 stars, ,6.99,2017
Darkness Rising Box Set: The Complete Darkness Rising Series - Books 1-6,Justin Bell,4.2 out of 5 stars, ,0.00,2019
The Thrice Named Man I: Scythian,Hector Miller,4.7 out of 5 stars, ,0.00,2018
True Places: A Novel,Sonja Yoerg,4.4 out of 5 stars, ,0.00,2019
Journal Empire: How To Make Money with Journals and Planners,,5.0 out of 5 stars, ,0.00,2019
Hazardous Duty: Squeaky Clean Mysteries, Book 1: An Amateur Sleuth Mystery and Suspense Series, Christian Fiction,Christy Barritt,4.5 out of 5 stars, ,0.00,2014
Mail Order Bride 4 Book Box Set: Sweet Clean Historical Western Mail Order Bride Mystery Romance,Karla Gracey,4.3 out of 5 stars, ,0.00,2017
Billionaires in Disguise: Rae: The Wulf and Rae Series, A Romance Novel,Blair Babylon,4.5 out of 5 stars, ,0.00,2013
Etched in Shadow Hill Cemetery,Jocelyn A Dorgan,4.7 out of 5 stars, ,0.00,2016
More Than One Truth,,4.7 out of 5 stars, ,2.99,2018
Addiction,Margaret McHeyzer,4.7 out of 5 stars, ,4.99,2018
Five Fathoms Beneath,J.R. Alcyone,5.0 out of 5 stars, ,0.00,2018
Eternal Knights of Eden: Volume 1: Guardians,,5.0 out of 5 stars, ,0.00,2019
Healing Hands: A SciFi Alien Romance,Stella Cassy,3.7 out of 5 stars, ,0.00,2019
Mask of Duplicity (The Jacobite Chronicles Book 1),Julia Brannan,4.5 out of 5 stars, ,0.00,2015
The Fourteenth Goldfish,Jennifer L. Holm,4.6 out of 5 stars, ,7.99,2016
The Complete Intrepid Saga - A Hard Science Fiction Space Opera Epic (Aeon 14 Collection Book 1),M. D. Cooper,4.5 out of 5 stars, ,0.00,2016
Mail Order Bride 4 Book Box Set: Sweet Clean Historical Western Mail Order Bride Mystery Romance,Karla Gracey,4.3 out of 5 stars, ,0.00,2017
Glory Road,Lauren K. Denton,4.5 out of 5 stars, ,9.99,2019
Birth of the Alliance (The Aliomenti Saga - Book 4),Alex Albrinck,4.5 out of 5 stars, ,0.00,2013
The Letter: A captivating story of forbidden love, secrets, and sacrifice.,Ruth Saberton,4.7 out of 5 stars, ,0.00,2017
The Haunting of Abram Mansion: A Riveting Haunted House Mystery,Alexandria Clarke,4.4 out of 5 stars, ,0.00,2019
Vow of Retribution,Emma Renshaw,4.6 out of 5 stars, ,3.99,2018
Winter Cottage,Mary Ellen Taylor,4.6 out of 5 stars, ,0.00,2018
Apocalypse (The Wasteland Chronicles, Book 1),Kyle West,4.0 out of 5 stars, ,0.00,2012
Major Surgery,Lola  Keeley,4.2 out of 5 stars, ,9.99,2019
Rules of Conflict: A Post-Apocalyptic EMP Survival Thriller (Survival Rules Series Book 2),Jack Hunt,4.6 out of 5 stars, ,0.00,2019
Oil and Marble: A Novel of Leonardo and Michelangelo,Stephanie Storey,4.4 out of 5 stars, ,11.55,2018
A Courtship to Remember: A Historical Regency Romance Book,Bridget Barton,4.7 out of 5 stars, ,0.00,2019
A Rebel without a Rogue (The Penningtons Book 1),Bliss Bennet,4.4 out of 5 stars, ,0.00,2015
Etched in Shadow Hill Cemetery,Jocelyn A Dorgan,4.7 out of 5 stars, ,0.00,2016
More Than One Truth,,4.7 out of 5 stars, ,2.99,2018
Addiction,Margaret McHeyzer,4.7 out of 5 stars, ,4.99,2018
Five Fathoms Beneath,J.R. Alcyone,5.0 out of 5 stars, ,0.00,2018
Ireland: A Novel,Frank Delaney,4.5 out of 5 stars, ,11.99,2009
Very Irresistible Playboy: A Romantic Comedy (Billionaire Bachelors Book 1),Lila Monroe,4.5 out of 5 stars, ,0.00,2018
House of Shadows: An Enthralling Historical Mystery,Nicola Cornick,4.3 out of 5 stars, ,5.99,2017
The Beantown Girls,Jane Healey,4.7 out of 5 stars, ,0.00,2019
Darkness Rising Box Set: The Complete Darkness Rising Series - Books 1-6,Justin Bell,4.2 out of 5 stars, ,0.00,2019
When Life Gives You Lululemons,Lauren Weisberger,4.2 out of 5 stars, ,12.99,2018
Forgotten Secrets (Singing River Book 1),Robin Perini,4.5 out of 5 stars, ,0.00,2016
A Lily in the Light,Kristin Fields,4.3 out of 5 stars, ,0.00,2019
The Letter: A captivating story of forbidden love, secrets, and sacrifice.,Ruth Saberton,4.7 out of 5 stars, ,0.00,2017
The Haunting of Abram Mansion: A Riveting Haunted House Mystery,Alexandria Clarke,4.4 out of 5 stars, ,0.00,2019
The Atlantis Gene: A Thriller (The Origin Mystery, Book 1),A.G. Riddle,4.1 out of 5 stars, ,0.00,2013
Intertwined Hearts (Caleb & Abby),Kimi Flores,4.4 out of 5 stars, ,0.00,2013
Brought To Our Senses: A Family Saga Novel,Kathleen H. Wheeler,4.5 out of 5 stars, ,0.99,2017
Secrets Never Die (Morgan Dane Book 5),Melinda Leigh,4.8 out of 5 stars, ,0.00,2019
Octavia's Brood: Science Fiction Stories from Social Justice Movements,Walidah Imarisha,4.2 out of 5 stars, ,18.00,2015
The Almost Wife: An absolutely gripping and emotional page turner,Jade Beer,4.2 out of 5 stars, ,10.99,2018
Astounding: John W. Campbell, Isaac Asimov, Robert A. Heinlein, L. Ron Hubbard, and the Golden Age of Science Fiction,Alec Nevala-Lee,4.5 out of 5 stars, ,18.89,2018
Everything We Keep: A Novel,Kerry Lonsdale,4.2 out of 5 stars, ,0.00,2016
Etched in Shadow Hill Cemetery,Jocelyn A Dorgan,4.7 out of 5 stars, ,0.00,2016
More Than One Truth,,4.7 out of 5 stars, ,2.99,2018
Addiction,Margaret McHeyzer,4.7 out of 5 stars, ,4.99,2018
Five Fathoms Beneath,J.R. Alcyone,5.0 out of 5 stars, ,0.00,2018
Astounding: John W. Campbell, Isaac Asimov, Robert A. Heinlein, L. Ron Hubbard, and the Golden Age of Science Fiction,Alec Nevala-Lee,4.5 out of 5 stars, ,18.89,2018
Everything We Keep: A Novel,Kerry Lonsdale,4.2 out of 5 stars, ,0.00,2016
Justice Comes Home (The Texas Riders Western) (A Western Frontier Fiction),Joseph Powell,4.3 out of 5 stars, ,0.00,2019
The Sexy One (One Love Book 1),Lauren Blakely,4.4 out of 5 stars, ,0.00,2016
Mercy's Heart (The ChristKeepers Book 1),Grace Walton,4.5 out of 5 stars, ,0.00,2014
Eternal Vows - Book 1 (The Ruby Ring Saga),Chrissy Peebles,3.9 out of 5 stars, ,0.00,2013
Barbarian's Seduction: A SciFi Alien Romance (Ice Planet Barbarians Book 20),Ruby Dixon,4.7 out of 5 stars, ,0.00,2019
The First Love,Beverly Lewis,4.5 out of 5 stars, ,0.00,2018
The Letter: A captivating story of forbidden love, secrets, and sacrifice.,Ruth Saberton,4.7 out of 5 stars, ,0.00,2017
The Haunting of Abram Mansion: A Riveting Haunted House Mystery,Alexandria Clarke,4.4 out of 5 stars, ,0.00,2019
The Forgiving Jar (Free Preview) (The Prayer Jars Book 2),Wanda E. Brunstetter,4.1 out of 5 stars, ,0.00,2018
Big Sexy Love: The laugh out loud romantic comedy that everyone's raving about!,Kirsty Greenwood,4.7 out of 5 stars, ,0.00,2017
Marcus (Hell Squad Book 1),Anna Hackett,4.6 out of 5 stars, ,0.00,2015
Don't Stop Me Now: The perfect laugh out loud romantic comedy,Colleen Coleman,4.2 out of 5 stars, ,2.99,2017
The Secret of the Ballet Book: (Kids Fantasy Books, Ballerina Fiction) (Kids Mystery, Girls Books Ages 9-12, Ballet Stories, Dance Books, Kids Books, Kids Fantasy Books Ages 9-12),,4.7 out of 5 stars, ,5.29,2015
Love, Lies, and Homemade Pie: An Abundance Series Prequel (The Abundance Series Book 0),Sally Bayless,4.8 out of 5 stars, ,0.00,2019
The French Orphan,Michael Stolle,3.5 out of 5 stars, ,0.00,2013
The Complete Harvard Classics and Shelf of Fiction (A to Z Classics),Charles W. Eliot,3.9 out of 5 stars, ,1.99,2019
Etched in Shadow Hill Cemetery,Jocelyn A Dorgan,4.7 out of 5 stars, ,0.00,2016
More Than One Truth,,4.7 out of 5 stars, ,2.99,2018
Addiction,Margaret McHeyzer,4.7 out of 5 stars, ,4.99,2018
Five Fathoms Beneath,J.R. Alcyone,5.0 out of 5 stars, ,0.00,2018
The Naturalist,Andrew Mayne,4.3 out of 5 stars, ,0.00,2017
Southern Roots (The Compass Series Book 2),Lise Gold,4.7 out of 5 stars, ,0.00,2019
Rise of the Locusts: A Post-Apocalyptic Techno-Thriller (Cyber Armageddon Book 1),Mark Goodwin,4.8 out of 5 stars, ,0.00,2019
Belle of the Ball: Three Graces Trilogy, Book 1,Pam McCutcheon,4.2 out of 5 stars, ,0.00,2014
Sascha Martin's Rocket-Ship: A hilarious sci fi action and adventure book for kids (Sascha Martin's Misadventures 1),John Arthur Nichol,4.6 out of 5 stars, ,0.00,2016
The Norton Anthology of Short Fiction, Shorter 7th Edition,Richard Bausch,4.2 out of 5 stars, ,,
The MacKinnon's Bride (The Highland Brides Book 1),Tanya Anne Crosby,4.3 out of 5 stars, ,0.00,2017
The Magic Factory (Oliver Blue and the School for Seers—Book One),Morgan Rice,4.2 out of 5 stars, ,0.00,2018
The Letter: A captivating story of forbidden love, secrets, and sacrifice.,Ruth Saberton,4.7 out of 5 stars, ,0.00,2017
The Haunting of Abram Mansion: A Riveting Haunted House Mystery,Alexandria Clarke,4.4 out of 5 stars, ,0.00,2019
Greatest Enemy: An Action Thriller Novel (David Rivers Book 1),Jason Kasper,4.2 out of 5 stars, ,0.00,2016
Red Sparrow: A Novel (The Red Sparrow Trilogy Book 1),Jason Matthews,4.4 out of 5 stars, ,8.99,2013
How to Bake a Murder (A Cookie and Cream Cozy Mystery Book 1),K.J. Emrick,4.5 out of 5 stars, ,0.00,2016
Templar Steel (The Brotherhood Book 1),K. M.  Ashman,4.8 out of 5 stars, ,0.00,2018
Heart So Reckless: A Standalone Novel,K.C. Mills,4.9 out of 5 stars, ,0.00,2019
Miss Sylvia's Stolen Bible: Kari Jacobs Lawyer Sleuth Cozy Mystery Series Book 1,Harper Harris,4.6 out of 5 stars, ,0.00,2018
Hurst: A Pandemic Survival Thriller (The Hurst Chronicles Book 1),Robin Crumby,4.1 out of 5 stars, ,0.00,2016
Silent Crime (Hangman Book 1),WL Knightly,4.1 out of 5 stars, ,0.00,2019
Etched in Shadow Hill Cemetery,Jocelyn A Dorgan,4.7 out of 5 stars, ,0.00,2016
More Than One Truth,,4.7 out of 5 stars, ,2.99,2018
